date,idea,trend_score,mentions,engagement,sentiment
2021-04-01,Stoicism,76.51,2725,570,0.415
2021-05-01,Stoicism,72.71,2397,1163,0.366
2021-06-01,Stoicism,75.43,1738,773,0.703
2021-07-01,Stoicism,75.41,2557,639,0.59
2021-08-01,Stoicism,73.77,3083,1086,0.46
2021-09-01,Stoicism,75.43,1806,1055,0.736
2021-10-01,Stoicism,76.86,2451,1282,0.564
2021-11-01,Stoicism,81.05,3195,1227,0.692
2021-12-01,Stoicism,75.65,2766,1201,0.558
2022-01-01,Stoicism,75.64,2696,775,0.797
2022-02-01,Stoicism,74.39,2659,678,0.761
2022-03-01,Stoicism,68.59,1958,1050,0.52
2022-04-01,Stoicism,74.01,2010,1178,0.667
2022-05-01,Stoicism,74.01,2812,1325,0.627
2022-06-01,Stoicism,80.95,3077,944,0.714
2022-07-01,Stoicism,72.73,2852,816,0.434
2022-08-01,Stoicism,73.95,2971,1153,0.632
2022-09-01,Stoicism,72.68,2307,791,0.677
2022-10-01,Stoicism,69.02,2176,1191,0.339
2022-11-01,Stoicism,75.69,2858,1247,0.408
2022-12-01,Stoicism,74.26,2573,879,0.305
2013-01-01,Therapy Culture,14.57,810,286,0.469
2013-02-01,Therapy Culture,21.56,1099,242,0.644
2013-03-01,Therapy Culture,14.71,591,261,0.579
2013-04-01,Therapy Culture,16.63,804,219,0.69
2013-05-01,Therapy Culture,21.06,749,333,0.553
2013-06-01,Therapy Culture,14.08,434,264,0.527
2013-07-01,Therapy Culture,23.98,908,319,0.402
2013-08-01,Therapy Culture,23.94,940,248,0.797
2013-09-01,Therapy Culture,15.59,444,152,0.602
2013-10-01,Therapy Culture,13.94,708,138,0.669
2013-11-01,Therapy Culture,19.18,730,186,0.65
2013-12-01,Therapy Culture,15.14,670,169,0.522
2014-01-01,Therapy Culture,12.04,362,157,0.499
2014-02-01,Therapy Culture,21.93,722,280,0.529
2014-03-01,Therapy Culture,21.81,1154,519,0.563
2014-04-01,Therapy Culture,17.71,798,248,0.694
2014-05-01,Therapy Culture,12.17,665,139,0.555
2014-06-01,Therapy Culture,12.44,696,217,0.86
2014-07-01,Therapy Culture,17.93,689,394,0.773
2014-08-01,Therapy Culture,15.64,569,303,0.747
2014-09-01,Therapy Culture,16.41,854,228,0.636
2014-10-01,Therapy Culture,22.0,1231,389,0.832
2014-11-01,Therapy Culture,20.99,958,418,0.624
2014-12-01,Therapy Culture,23.71,1192,476,0.646
2015-01-01,Therapy Culture,14.37,717,276,0.67
2015-02-01,Therapy Culture,17.1,649,379,0.734
2015-03-01,Therapy Culture,21.65,954,479,0.726
2015-04-01,Therapy Culture,20.54,1054,368,0.593
2015-05-01,Therapy Culture,25.02,1183,395,0.586
2015-06-01,Therapy Culture,20.71,592,390,0.727
2015-07-01,Therapy Culture,26.56,994,568,0.736
2015-08-01,Therapy Culture,21.47,688,208,0.603
2015-09-01,Therapy Culture,23.69,818,566,0.46
2015-10-01,Therapy Culture,18.29,976,224,0.625
2015-11-01,Therapy Culture,19.78,574,324,0.725
2015-12-01,Therapy Culture,23.5,803,521,0.867
2016-01-01,Therapy Culture,26.45,970,340,0.506
2016-02-01,Therapy Culture,23.42,1060,386,0.599
2016-03-01,Therapy Culture,20.67,888,238,0.603
2016-04-01,Therapy Culture,27.01,921,413,0.813
2016-05-01,Therapy Culture,13.23,431,161,0.646
2016-06-01,Therapy Culture,16.81,582,249,0.541
2016-07-01,Therapy Culture,25.73,1082,385,0.717
2016-08-01,Therapy Culture,23.56,838,563,0.601
2016-09-01,Therapy Culture,26.42,1441,632,0.503
2016-10-01,Therapy Culture,24.76,1015,279,0.543
2016-11-01,Therapy Culture,27.28,809,547,0.858
2016-12-01,Therapy Culture,22.24,1077,230,0.696
2017-01-01,Therapy Culture,28.28,1052,284,0.663
2017-02-01,Therapy Culture,30.48,1411,339,0.62
2017-03-01,Therapy Culture,31.88,1142,749,0.685
2017-04-01,Therapy Culture,35.55,1564,823,0.684
2017-05-01,Therapy Culture,28.98,1438,359,0.685
2017-06-01,Therapy Culture,29.6,1598,353,0.664
2017-07-01,Therapy Culture,22.91,809,299,0.754
2017-08-01,Therapy Culture,27.37,1023,466,0.653
2017-09-01,Therapy Culture,29.23,1198,520,0.533
2017-10-01,Therapy Culture,34.7,1873,444,0.577
2017-11-01,Therapy Culture,28.56,1520,585,0.413
2017-12-01,Therapy Culture,34.69,1058,488,0.893
2018-01-01,Therapy Culture,31.99,1014,732,0.754
2018-02-01,Therapy Culture,32.62,1366,622,0.55
2018-03-01,Therapy Culture,35.66,1105,566,0.616
2018-04-01,Therapy Culture,34.44,1297,722,0.574
2018-05-01,Therapy Culture,35.62,1145,761,0.835
2018-06-01,Therapy Culture,31.85,1459,439,0.48
2018-07-01,Therapy Culture,39.01,2129,565,0.664
2018-08-01,Therapy Culture,39.41,2204,910,0.637
2018-09-01,Therapy Culture,40.6,1563,486,0.749
2018-10-01,Therapy Culture,45.67,2045,466,0.638
2018-11-01,Therapy Culture,47.97,2493,774,0.439
2018-12-01,Therapy Culture,47.6,1489,1006,0.62
2019-01-01,Therapy Culture,51.98,2459,1077,0.533
2019-02-01,Therapy Culture,51.97,2050,1187,0.66
2019-03-01,Therapy Culture,50.15,1694,867,0.822
2019-04-01,Therapy Culture,51.15,2009,565,0.441
2019-05-01,Therapy Culture,55.92,1685,1011,0.554
2019-06-01,Therapy Culture,58.63,2783,1220,0.584
2019-07-01,Therapy Culture,63.59,2231,696,0.604
2019-08-01,Therapy Culture,64.43,2366,779,0.739
2019-09-01,Therapy Culture,59.17,1857,578,0.629
2019-10-01,Therapy Culture,62.59,3268,1136,0.7
2019-11-01,Therapy Culture,67.35,2816,1507,0.575
2019-12-01,Therapy Culture,70.61,3108,1360,0.678
2020-01-01,Therapy Culture,71.76,3153,1704,0.743
2020-02-01,Therapy Culture,68.74,2715,722,0.562
2020-03-01,Therapy Culture,64.98,2170,1469,0.744
2020-04-01,Therapy Culture,67.0,3274,1429,0.656
2020-05-01,Therapy Culture,73.09,2307,1032,0.775
2020-06-01,Therapy Culture,74.37,2299,1757,0.626
2020-07-01,Therapy Culture,69.61,3333,957,0.696
2020-08-01,Therapy Culture,75.18,2545,1684,0.645
2020-09-01,Therapy Culture,78.52,2873,1750,0.638
2020-10-01,Therapy Culture,72.4,2990,1485,0.681
2020-11-01,Therapy Culture,82.42,3345,1460,0.714
2020-12-01,Therapy Culture,77.49,3707,878,0.5
2021-01-01,Therapy Culture,85.03,3865,1468,0.822
2021-02-01,Therapy Culture,77.95,3589,1149,0.427
2021-03-01,Therapy Culture,76.07,3651,1598,0.568
2021-04-01,Therapy Culture,78.43,2839,1609,0.639
2021-05-01,Therapy Culture,79.97,2961,1816,0.699
2021-06-01,Therapy Culture,78.88,3176,774,0.839
2021-07-01,Therapy Culture,79.66,2916,1693,0.427
2021-08-01,Therapy Culture,81.94,4554,1894,0.589
2021-09-01,Therapy Culture,80.01,4064,1678,0.395
2021-10-01,Therapy Culture,80.52,2626,924,0.654
2021-11-01,Therapy Culture,74.03,2085,797,0.683
2021-12-01,Therapy Culture,82.52,2410,817,0.841
2022-01-01,Therapy Culture,80.69,2811,1505,0.664
2022-02-01,Therapy Culture,87.57,2732,1635,0.775
2022-03-01,Therapy Culture,77.46,3326,1844,0.72
2022-04-01,Therapy Culture,74.07,3853,1136,0.598
2022-05-01,Therapy Culture,83.86,4078,1206,0.481
2022-06-01,Therapy Culture,82.86,2820,1541,0.683
2022-07-01,Therapy Culture,77.53,3038,1666,0.471
2022-08-01,Therapy Culture,75.53,3189,1744,0.805
2022-09-01,Therapy Culture,87.89,4455,1860,0.631
2022-10-01,Therapy Culture,87.48,4505,1377,0.793
2022-11-01,Therapy Culture,71.96,3848,1349,0.592
2022-12-01,Therapy Culture,80.17,3388,1758,0.682
2013-01-01,Van Life,5.0,90,64,0.51
2013-02-01,Van Life,5.0,127,37,0.408
2013-03-01,Van Life,6.06,187,84,0.65
2013-04-01,Van Life,6.46,175,76,0.554
2013-05-01,Van Life,11.27,326,91,0.965
2013-06-01,Van Life,8.53,226,63,0.63
2013-07-01,Van Life,12.07,421,141,0.805
2013-08-01,Van Life,5.0,92,71,0.462
2013-09-01,Van Life,11.78,308,147,0.586
2013-10-01,Van Life,11.16,213,102,0.662
2013-11-01,Van Life,5.0,101,56,0.541
2013-12-01,Van Life,13.19,319,116,0.599
2014-01-01,Van Life,9.61,194,144,0.624
2014-02-01,Van Life,10.62,365,135,0.622
2014-03-01,Van Life,6.96,237,80,0.873
2014-04-01,Van Life,13.49,315,132,0.695
2014-05-01,Van Life,6.22,178,72,0.708
2014-06-01,Van Life,12.39,332,112,0.715
2014-07-01,Van Life,12.46,396,78,0.724
2014-08-01,Van Life,7.19,205,69,0.64
2014-09-01,Van Life,16.17,283,232,0.612
2014-10-01,Van Life,11.03,340,128,0.67
2014-11-01,Van Life,12.41,379,84,0.789
2014-12-01,Van Life,5.97,158,83,0.785
2015-01-01,Van Life,17.02,567,143,0.621
2015-02-01,Van Life,7.1,237,58,0.742
2015-03-01,Van Life,13.96,372,121,0.627
2015-04-01,Van Life,8.02,226,90,0.654
2015-05-01,Van Life,9.25,323,101,0.593
2015-06-01,Van Life,13.59,309,142,0.628
2015-07-01,Van Life,14.42,334,180,0.811
2015-08-01,Van Life,7.63,158,68,0.661
2015-09-01,Van Life,14.83,492,193,0.666
2015-10-01,Van Life,14.8,452,112,0.476
2015-11-01,Van Life,8.96,173,117,0.613
2015-12-01,Van Life,16.68,579,200,0.621
2016-01-01,Van Life,7.63,231,93,0.551
2016-02-01,Van Life,10.54,341,109,0.653
2016-03-01,Van Life,14.27,262,171,0.598
2016-04-01,Van Life,10.69,282,72,0.66
2016-05-01,Van Life,14.46,430,198,0.665
2016-06-01,Van Life,14.81,400,96,0.535
2016-07-01,Van Life,13.94,407,102,0.602
2016-08-01,Van Life,17.41,554,195,0.659
2016-09-01,Van Life,14.65,352,185,0.792
2016-10-01,Van Life,16.44,532,110,0.681
2016-11-01,Van Life,19.61,399,280,0.571
2016-12-01,Van Life,18.96,422,280,0.698
2017-01-01,Van Life,19.36,353,222,0.855
2017-02-01,Van Life,13.97,334,144,0.76
2017-03-01,Van Life,19.41,469,246,0.716
2017-04-01,Van Life,15.61,493,140,0.737
2017-05-01,Van Life,14.82,429,155,0.823
2017-06-01,Van Life,18.87,474,269,0.779
2017-07-01,Van Life,16.79,485,245,0.718
2017-08-01,Van Life,22.29,411,320,0.778
2017-09-01,Van Life,22.78,470,190,0.52
2017-10-01,Van Life,15.04,428,122,0.47
2017-11-01,Van Life,18.68,537,162,0.669
2017-12-01,Van Life,17.2,534,172,0.658
2018-01-01,Van Life,20.61,506,182,0.585
2018-02-01,Van Life,24.7,745,231,0.749
2018-03-01,Van Life,23.94,705,277,0.426
2018-04-01,Van Life,24.23,833,312,0.586
2018-05-01,Van Life,31.23,664,394,0.592
2018-06-01,Van Life,21.75,591,290,0.454
2018-07-01,Van Life,33.71,945,212,0.829
2018-08-01,Van Life,29.7,1039,191,0.487
2018-09-01,Van Life,32.43,682,425,0.579
2018-10-01,Van Life,32.42,864,350,0.759
2018-11-01,Van Life,39.96,941,448,0.728
2018-12-01,Van Life,32.97,881,213,0.517
2019-01-01,Van Life,38.04,820,316,0.732
2019-02-01,Van Life,40.42,741,475,0.685
2019-03-01,Van Life,34.83,959,478,0.93
2019-04-01,Van Life,37.74,882,538,0.698
2019-05-01,Van Life,40.89,846,429,0.633
2019-06-01,Van Life,39.51,915,431,0.547
2019-07-01,Van Life,40.55,745,547,0.561
2019-08-01,Van Life,42.78,1460,464,0.551
2019-09-01,Van Life,46.62,1290,497,0.815
2019-10-01,Van Life,44.47,1412,629,0.652
2019-11-01,Van Life,49.57,1234,650,0.718
2019-12-01,Van Life,44.17,1471,626,0.832
2020-01-01,Van Life,44.24,1148,352,0.367
2020-02-01,Van Life,54.36,1497,583,0.803
2020-03-01,Van Life,47.19,1232,641,0.657
2020-04-01,Van Life,45.82,1390,321,0.702
2020-05-01,Van Life,45.11,1237,593,0.551
2020-06-01,Van Life,54.14,1205,414,0.559
2020-07-01,Van Life,50.48,1012,670,0.709
2020-08-01,Van Life,51.32,1443,591,0.936
2020-09-01,Van Life,52.19,1360,404,0.77
2020-10-01,Van Life,56.29,1080,578,0.802
2020-11-01,Van Life,53.29,1302,647,0.627
2020-12-01,Van Life,61.45,1629,719,0.578
2021-01-01,Van Life,55.4,1771,545,0.556
2021-02-01,Van Life,58.32,1098,822,0.591
2021-03-01,Van Life,57.68,1361,616,0.404
2021-04-01,Van Life,55.28,1763,583,0.563
2021-05-01,Van Life,53.76,1551,353,0.583
2021-06-01,Van Life,56.65,1279,810,0.629
2021-07-01,Van Life,57.31,1851,435,0.666
2021-08-01,Van Life,54.2,1416,583,0.693
2021-09-01,Van Life,56.54,1483,748,0.648
2021-10-01,Van Life,59.88,2071,475,0.58
2021-11-01,Van Life,62.51,2130,672,0.414
2021-12-01,Van Life,59.0,1403,482,0.581
2022-01-01,Van Life,62.15,1241,798,0.533
2022-02-01,Van Life,54.81,1271,607,0.706
2022-03-01,Van Life,58.93,1063,808,0.759
2022-04-01,Van Life,60.97,1089,857,0.763
2022-05-01,Van Life,54.4,1328,644,0.741
2022-06-01,Van Life,55.76,1894,699,0.634
2022-07-01,Van Life,62.56,2049,685,0.587
2022-08-01,Van Life,54.55,1443,516,0.56
2022-09-01,Van Life,53.59,1468,634,0.469
2022-10-01,Van Life,62.32,1097,883,0.769
2022-11-01,Van Life,61.46,1307,599,0.629
2022-12-01,Van Life,59.3,1063,524,0.5
2013-01-01,Vaporwave,10.98,241,92,0.535
2013-02-01,Vaporwave,17.65,445,135,0.459
2013-03-01,Vaporwave,24.64,683,267,0.287
2013-04-01,Vaporwave,28.93,691,157,0.505
2013-05-01,Vaporwave,28.18,621,220,0.382
2013-06-01,Vaporwave,27.62,401,207,0.303
2013-07-01,Vaporwave,31.08,598,227,0.383
2013-08-01,Vaporwave,32.55,713,228,0.483
2013-09-01,Vaporwave,30.9,777,195,0.405
2013-10-01,Vaporwave,37.6,757,227,0.569
2013-11-01,Vaporwave,34.66,951,326,0.48
2013-12-01,Vaporwave,42.0,748,480,0.413
2014-01-01,Vaporwave,51.54,1259,436,0.227
2014-02-01,Vaporwave,49.12,976,341,0.328
2014-03-01,Vaporwave,42.97,894,256,0.359
2014-04-01,Vaporwave,47.21,1191,509,0.434
2014-05-01,Vaporwave,45.0,817,531,0.426
2014-06-01,Vaporwave,48.92,751,358,0.37
2014-07-01,Vaporwave,54.16,1153,373,0.364
2014-08-01,Vaporwave,53.45,1144,488,0.436
2014-09-01,Vaporwave,61.6,1550,640,0.247
2014-10-01,Vaporwave,57.27,1578,463,0.553
2014-11-01,Vaporwave,54.15,800,506,0.104
2014-12-01,Vaporwave,56.88,1267,566,0.525
2015-01-01,Vaporwave,54.19,1276,635,0.345
2015-02-01,Vaporwave,49.24,1369,295,0.47
2015-03-01,Vaporwave,57.72,1570,692,0.394
2015-04-01,Vaporwave,55.29,1325,421,0.392
2015-05-01,Vaporwave,49.04,1045,491,0.417
2015-06-01,Vaporwave,49.85,811,445,0.447
2015-07-01,Vaporwave,52.46,1017,436,0.311
2015-08-01,Vaporwave,49.64,1101,488,0.474
2015-09-01,Vaporwave,39.15,946,299,0.22
2015-10-01,Vaporwave,44.72,1024,255,0.349
2015-11-01,Vaporwave,41.83,1004,348,0.45
2015-12-01,Vaporwave,45.7,914,391,0.469
2016-01-01,Vaporwave,44.12,1067,276,0.405
2016-02-01,Vaporwave,44.77,717,517,0.303
2016-03-01,Vaporwave,34.53,562,222,0.458
2016-04-01,Vaporwave,35.36,576,274,0.27
2016-05-01,Vaporwave,42.46,1124,251,0.56
2016-06-01,Vaporwave,35.13,529,304,0.34
2016-07-01,Vaporwave,30.91,780,217,0.165
2016-08-01,Vaporwave,38.63,667,322,0.207
2016-09-01,Vaporwave,33.81,695,217,0.355
2016-10-01,Vaporwave,42.66,1144,221,0.367
2016-11-01,Vaporwave,36.18,803,377,0.586
2016-12-01,Vaporwave,35.14,595,331,0.225
2017-01-01,Vaporwave,32.52,585,236,0.355
2017-02-01,Vaporwave,39.86,1072,205,0.223
2017-03-01,Vaporwave,34.43,688,380,0.291
2017-04-01,Vaporwave,30.87,686,186,0.552
2017-05-01,Vaporwave,28.82,589,332,0.214
2017-06-01,Vaporwave,31.21,602,257,0.42
2017-07-01,Vaporwave,27.09,464,196,0.397
2017-08-01,Vaporwave,34.62,817,351,0.347
2017-09-01,Vaporwave,22.77,548,253,0.412
2017-10-01,Vaporwave,28.94,517,216,0.211
2017-11-01,Vaporwave,31.44,787,243,0.549
2017-12-01,Vaporwave,29.87,775,237,0.581
2018-01-01,Vaporwave,25.13,676,288,0.356
2018-02-01,Vaporwave,30.31,493,297,0.641
2018-03-01,Vaporwave,23.79,434,157,0.302
2018-04-01,Vaporwave,26.91,701,165,0.398
2018-05-01,Vaporwave,29.27,491,189,0.522
2018-06-01,Vaporwave,28.18,396,189,0.295
2018-07-01,Vaporwave,23.3,610,150,0.184
2018-08-01,Vaporwave,30.46,566,291,0.157
2018-09-01,Vaporwave,25.68,509,145,0.597
2018-10-01,Vaporwave,27.97,566,212,0.287
2018-11-01,Vaporwave,30.78,797,286,0.328
2018-12-01,Vaporwave,28.8,540,199,0.216
2019-01-01,Vaporwave,28.48,755,150,0.464
2019-02-01,Vaporwave,24.44,553,132,0.256
2019-03-01,Vaporwave,26.51,567,151,0.291
2019-04-01,Vaporwave,23.85,443,258,0.386
2019-05-01,Vaporwave,17.83,310,170,0.222
2019-06-01,Vaporwave,23.54,535,124,0.329
2019-07-01,Vaporwave,23.03,466,175,0.518
2019-08-01,Vaporwave,24.0,642,163,0.401
2019-09-01,Vaporwave,20.82,435,187,0.366
2019-10-01,Vaporwave,17.95,380,154,0.376
2019-11-01,Vaporwave,23.29,462,192,0.303
2019-12-01,Vaporwave,15.08,378,107,0.59
2020-01-01,Vaporwave,25.84,515,150,0.253
2020-02-01,Vaporwave,19.02,338,193,0.375
2020-03-01,Vaporwave,20.87,544,232,0.364
2020-04-01,Vaporwave,22.06,493,256,0.471
2020-05-01,Vaporwave,22.13,493,116,0.482
2020-06-01,Vaporwave,14.08,317,143,0.346
2020-07-01,Vaporwave,22.95,552,230,0.385
2020-08-01,Vaporwave,20.81,383,242,0.389
2020-09-01,Vaporwave,17.0,246,113,0.077
2020-10-01,Vaporwave,16.49,418,167,0.159
2020-11-01,Vaporwave,18.09,286,94,0.277
2020-12-01,Vaporwave,14.18,342,132,0.283
2021-01-01,Vaporwave,26.2,397,192,0.206
2021-02-01,Vaporwave,25.2,485,260,0.44
2021-03-01,Vaporwave,21.01,313,231,0.35
2021-04-01,Vaporwave,18.25,389,136,0.324
2021-05-01,Vaporwave,18.3,423,157,0.199
2021-06-01,Vaporwave,22.06,362,125,0.345
2021-07-01,Vaporwave,26.0,499,203,0.035
2021-08-01,Vaporwave,16.63,449,123,0.33
2021-09-01,Vaporwave,14.39,291,88,0.358
2021-10-01,Vaporwave,24.99,631,281,0.379
2021-11-01,Vaporwave,11.59,313,68,0.162
2021-12-01,Vaporwave,14.65,405,137,0.377
2022-01-01,Vaporwave,17.64,469,198,0.225
2022-02-01,Vaporwave,12.33,227,140,0.253
2022-03-01,Vaporwave,22.96,631,241,0.436
2022-04-01,Vaporwave,21.88,555,133,0.592
2022-05-01,Vaporwave,16.1,414,172,0.356
2022-06-01,Vaporwave,23.46,333,159,0.252
2022-07-01,Vaporwave,24.08,659,276,0.373
2022-08-01,Vaporwave,17.78,442,176,0.463
2022-09-01,Vaporwave,16.37,405,171,0.425
2022-10-01,Vaporwave,27.15,411,147,0.679
2022-11-01,Vaporwave,20.94,361,188,0.264
2022-12-01,Vaporwave,19.03,523,204,0.38
2013-01-01,Veganism,14.99,608,292,0.779
2013-02-01,Veganism,15.25,389,312,0.512
2013-03-01,Veganism,12.57,402,167,0.633
2013-04-01,Veganism,8.38,344,163,0.278
2013-05-01,Veganism,21.93,617,395,0.399
2013-06-01,Veganism,13.07,391,166,0.561
2013-07-01,Veganism,16.7,769,163,0.429
2013-08-01,Veganism,15.88,652,270,0.795
2013-09-01,Veganism,19.25,707,195,0.622
2013-10-01,Veganism,17.09,507,207,0.666
2013-11-01,Veganism,17.4,572,256,0.547
2013-12-01,Veganism,9.24,356,157,0.43
2014-01-01,Veganism,14.83,420,298,0.488
2014-02-01,Veganism,19.76,717,314,0.581
2014-03-01,Veganism,19.69,680,332,0.473
2014-04-01,Veganism,15.06,545,185,0.631
2014-05-01,Veganism,13.38,362,228,0.635
2014-06-01,Veganism,18.69,507,260,0.551
2014-07-01,Veganism,9.78,471,188,0.331
2014-08-01,Veganism,15.25,739,203,0.756
2014-09-01,Veganism,24.17,845,346,0.524
2014-10-01,Veganism,23.42,1026,324,0.875
2014-11-01,Veganism,20.74,841,386,0.628
2014-12-01,Veganism,20.39,558,416,0.525
2015-01-01,Veganism,13.82,439,173,0.604
2015-02-01,Veganism,17.64,568,254,0.308
2015-03-01,Veganism,19.17,749,332,0.673
2015-04-01,Veganism,18.09,700,356,0.858
2015-05-01,Veganism,19.39,914,284,0.299
2015-06-01,Veganism,24.54,1076,240,0.516
2015-07-01,Veganism,19.21,874,251,0.537
2015-08-01,Veganism,20.0,927,307,0.655
2015-09-01,Veganism,23.44,1034,320,0.803
2015-10-01,Veganism,17.16,560,184,0.596
2015-11-01,Veganism,19.09,568,169,0.807
2015-12-01,Veganism,19.59,754,334,0.57
2016-01-01,Veganism,22.17,918,463,0.604
2016-02-01,Veganism,21.63,735,432,0.589
2016-03-01,Veganism,22.39,1014,381,0.696
2016-04-01,Veganism,22.01,1057,418,0.499
2016-05-01,Veganism,21.45,825,249,0.648
2016-06-01,Veganism,27.16,969,441,0.402
2016-07-01,Veganism,24.99,1128,229,0.516
2016-08-01,Veganism,28.52,716,494,0.474
2016-09-01,Veganism,24.0,664,495,0.561
2016-10-01,Veganism,26.0,1176,500,0.512
2016-11-01,Veganism,28.0,1188,424,0.686
2016-12-01,Veganism,28.95,1004,531,0.445
2017-01-01,Veganism,32.26,1493,655,0.342
2017-02-01,Veganism,29.38,973,327,0.387
2017-03-01,Veganism,33.57,1344,618,0.669
2017-04-01,Veganism,33.12,1326,391,0.434
2017-05-01,Veganism,32.35,939,629,0.598
2017-06-01,Veganism,30.48,959,294,0.515
2017-07-01,Veganism,36.27,1703,386,0.649
2017-08-01,Veganism,31.89,925,557,0.522
2017-09-01,Veganism,35.27,1014,374,0.882
2017-10-01,Veganism,35.84,1299,372,0.778
2017-11-01,Veganism,36.05,965,555,0.512
2017-12-01,Veganism,36.17,1679,684,0.496
2018-01-01,Veganism,35.53,958,419,0.926
2018-02-01,Veganism,34.57,1369,657,0.421
2018-03-01,Veganism,45.04,1479,837,0.543
2018-04-01,Veganism,40.77,1802,640,0.553
2018-05-01,Veganism,43.28,1686,716,0.55
2018-06-01,Veganism,44.68,1520,398,0.341
2018-07-01,Veganism,49.79,2420,649,0.61
2018-08-01,Veganism,53.72,1403,629,0.434
2018-09-01,Veganism,49.81,1926,513,0.722
2018-10-01,Veganism,50.28,2451,669,0.375
2018-11-01,Veganism,48.8,2022,628,0.557
2018-12-01,Veganism,49.25,2099,866,0.284
2019-01-01,Veganism,49.68,1256,792,0.291
2019-02-01,Veganism,53.45,1337,1064,0.449
2019-03-01,Veganism,50.39,1279,516,0.466
2019-04-01,Veganism,60.74,2964,556,0.726
2019-05-01,Veganism,59.6,2891,902,0.545
2019-06-01,Veganism,58.41,1910,491,0.705
2019-07-01,Veganism,63.33,2003,1161,0.504
2019-08-01,Veganism,57.62,1618,851,0.623
2019-09-01,Veganism,59.21,1928,861,0.463
2019-10-01,Veganism,56.7,1903,735,0.455
2019-11-01,Veganism,65.66,2812,862,0.331
2019-12-01,Veganism,61.74,2823,854,0.59
2020-01-01,Veganism,65.05,2784,560,0.581
2020-02-01,Veganism,68.26,2753,645,0.643
2020-03-01,Veganism,69.61,3012,1028,0.576
2020-04-01,Veganism,65.66,2797,676,0.793
2020-05-01,Veganism,67.15,2428,1223,0.571
2020-06-01,Veganism,63.54,2080,753,0.669
2020-07-01,Veganism,71.55,2249,689,0.511
2020-08-01,Veganism,66.25,2726,753,0.441
2020-09-01,Veganism,67.24,3228,867,0.636
2020-10-01,Veganism,66.03,2558,584,0.539
2020-11-01,Veganism,71.1,3331,724,0.65
2020-12-01,Veganism,68.35,1698,853,0.592
2021-01-01,Veganism,70.28,3090,865,0.455
2021-02-01,Veganism,68.93,3130,1274,0.679
2021-03-01,Veganism,67.08,2680,1276,0.445
2021-04-01,Veganism,70.4,3336,763,0.625
2021-05-01,Veganism,68.51,2669,683,0.704
2021-06-01,Veganism,64.46,1959,1057,0.504
2021-07-01,Veganism,64.25,1914,1191,0.689
2021-08-01,Veganism,67.53,2574,1387,0.598
2021-09-01,Veganism,69.68,3255,591,0.652
2021-10-01,Veganism,71.74,1885,977,0.45
2021-11-01,Veganism,61.36,2412,1083,0.576
2021-12-01,Veganism,66.64,2890,1256,0.381
2022-01-01,Veganism,67.9,1856,624,0.755
2022-02-01,Veganism,67.19,1838,1141,0.308
2022-03-01,Veganism,69.2,2316,833,0.507
2022-04-01,Veganism,68.01,2123,635,0.438
2022-05-01,Veganism,62.96,1848,917,0.631
2022-06-01,Veganism,62.74,1842,652,0.781
2022-07-01,Veganism,66.59,1845,1178,0.629
2022-08-01,Veganism,68.49,2703,1215,0.905
2022-09-01,Veganism,65.82,2722,1251,0.385
2022-10-01,Veganism,60.53,2525,796,0.394
2022-11-01,Veganism,61.99,2327,531,0.443
2022-12-01,Veganism,67.07,3209,783,0.565
2013-01-01,Vinyl Revival,11.5,281,92,0.557
2013-02-01,Vinyl Revival,11.05,320,159,0.673
2013-03-01,Vinyl Revival,12.87,412,127,0.469
2013-04-01,Vinyl Revival,12.29,385,78,0.54
2013-05-01,Vinyl Revival,16.75,505,121,0.711
2013-06-01,Vinyl Revival,14.11,336,95,0.409
2013-07-01,Vinyl Revival,14.37,282,162,0.728
2013-08-01,Vinyl Revival,16.66,355,128,0.379
2013-09-01,Vinyl Revival,12.17,397,128,0.412
2013-10-01,Vinyl Revival,9.71,316,91,0.56
2013-11-01,Vinyl Revival,17.29,590,229,0.654
2013-12-01,Vinyl Revival,14.24,268,127,0.779
2014-01-01,Vinyl Revival,14.42,388,146,0.627
2014-02-01,Vinyl Revival,12.27,354,153,0.59
2014-03-01,Vinyl Revival,12.48,374,124,0.69
2014-04-01,Vinyl Revival,17.04,490,224,0.515
2014-05-01,Vinyl Revival,17.62,546,211,0.637
2014-06-01,Vinyl Revival,17.18,409,167,0.476
2014-07-01,Vinyl Revival,17.38,359,183,0.63
